Date,Bar Name,Brand Name,Category,Total_Purchased_ml,Total_Consumed_ml,Total_Requested_ml,Potential_Lost_Demand_ml,Last_Closing_Balance_ml
2026-05-17,Pool Bar,Baileys,Liqueur,0,1055,1055,0,4199
2026-05-17,Pool Bar,Bombay Sapphire,Gin,0,2419,2419,0,9542
2026-05-17,Pool Bar,Heineken,Beer,12350,10952,10952,0,1398
2026-05-17,Pool Bar,Hennessy,Brandy,0,865,865,0,2407
2026-05-17,Pool Bar,Jack Daniel's,Whisky,0,1932,1932,0,9541
2026-05-17,Pool Bar,Johnnie Walker Red,Whisky,0,2021,4630,2609,0
2026-05-17,Pool Bar,Jose Cuervo,Tequila,0,1513,1513,0,2915
2026-05-17,Pool Bar,Kingfisher Premium,Beer,0,0,11016,11016,0
2026-05-17,Pool Bar,Smirnoff Vodka,Vodka,12750,5846,5846,0,6904
2026-05-17,Rooftop Bar,Bacardi White,Rum,12750,3685,3685,0,9065
2026-05-17,Rooftop Bar,Baileys,Liqueur,0,1378,1378,0,11080
2026-05-17,Rooftop Bar,Bombay Sapphire,Gin,0,3848,3848,0,6211
2026-05-17,Rooftop Bar,Heineken,Beer,0,0,12279,12279,0
2026-05-17,Rooftop Bar,Hennessy,Brandy,0,773,773,0,9869
2026-05-17,Rooftop Bar,Jack Daniel's,Whisky,0,2820,2820,0,1860
2026-05-17,Rooftop Bar,Johnnie Walker Red,Whisky,0,0,4504,4504,0
2026-05-17,Rooftop Bar,Jose Cuervo,Tequila,0,2093,2093,0,6936
2026-05-17,Rooftop Bar,Kingfisher Premium,Beer,0,0,16179,16179,0
2026-05-17,Rooftop Bar,Smirnoff Vodka,Vodka,0,3690,6058,2368,0
2026-05-17,Sky Lounge,Bacardi White,Rum,6000,5699,5699,0,2497
2026-05-17,Sky Lounge,Baileys,Liqueur,15750,0,0,0,15750
2026-05-17,Sky Lounge,Bombay Sapphire,Gin,0,0,3240,3240,0
2026-05-17,Sky Lounge,Heineken,Beer,0,0,12791,12791,0
2026-05-17,Sky Lounge,Hennessy,Brandy,0,920,920,0,3352
2026-05-17,Sky Lounge,Jack Daniel's,Whisky,0,2414,2414,0,6284
2026-05-17,Sky Lounge,Johnnie Walker Red,Whisky,8250,4829,4829,0,3421
2026-05-17,Sky Lounge,Jose Cuervo,Tequila,0,0,2312,2312,0
2026-05-17,Sky Lounge,Kingfisher Premium,Beer,0,0,17165,17165,0
2026-05-17,Sky Lounge,Smirnoff Vodka,Vodka,10500,6583,6583,0,12590
2026-05-18,Garden Bar,Bacardi White,Rum,0,1232,1232,0,865
2026-05-18,Garden Bar,Baileys,Liqueur,0,589,589,0,398
2026-05-18,Garden Bar,Bombay Sapphire,Gin,0,1213,1213,0,3023
2026-05-18,Garden Bar,Heineken,Beer,13650,3953,3953,0,14243
2026-05-18,Garden Bar,Hennessy,Brandy,0,0,0,0,3131
2026-05-18,Garden Bar,Jack Daniel's,Whisky,15000,1205,1205,0,14891
2026-05-18,Garden Bar,Johnnie Walker Red,Whisky,0,1961,1961,0,9946
2026-05-18,Garden Bar,Jose Cuervo,Tequila,0,903,903,0,6083
2026-05-18,Garden Bar,Kingfisher Premium,Beer,0,4213,4213,0,4224
2026-05-18,Garden Bar,Smirnoff Vodka,Vodka,0,2475,2475,0,3387
2026-05-18,Lobby Bar,Bacardi White,Rum,0,1661,1661,0,1408
2026-05-18,Lobby Bar,Baileys,Liqueur,0,569,569,0,2218
2026-05-18,Lobby Bar,Bombay Sapphire,Gin,0,1462,1462,0,5655
2026-05-18,Lobby Bar,Heineken,Beer,0,5508,6492,984,0
2026-05-18,Lobby Bar,Hennessy,Brandy,0,309,309,0,8964
2026-05-18,Lobby Bar,Jack Daniel's,Whisky,0,1603,1603,0,6078
2026-05-18,Lobby Bar,Johnnie Walker Red,Whisky,13500,2083,2083,0,11417
2026-05-18,Lobby Bar,Jose Cuervo,Tequila,0,1224,1224,0,2355
2026-05-18,Lobby Bar,Kingfisher Premium,Beer,0,0,7151,7151,0
2026-05-18,Lobby Bar,Smirnoff Vodka,Vodka,0,2522,2522,0,3091
2026-05-18,Pool Bar,Bacardi White,Rum,0,0,2457,2457,0
2026-05-18,Pool Bar,Baileys,Liqueur,0,732,732,0,3944
2026-05-18,Pool Bar,Bombay Sapphire,Gin,0,1885,1885,0,8533
2026-05-18,Pool Bar,Heineken,Beer,0,1398,5175,3777,0
2026-05-18,Pool Bar,Hennessy,Brandy,0,508,508,0,1633
2026-05-18,Pool Bar,Jack Daniel's,Whisky,0,746,746,0,8795
2026-05-18,Pool Bar,Johnnie Walker Red,Whisky,0,0,3058,3058,0
2026-05-18,Pool Bar,Jose Cuervo,Tequila,0,1416,1416,0,850
2026-05-18,Pool Bar,Kingfisher Premium,Beer,0,0,9345,9345,0
2026-05-18,Pool Bar,Smirnoff Vodka,Vodka,0,3394,3394,0,3510
2026-05-18,Rooftop Bar,Bacardi White,Rum,0,2737,2737,0,7277
2026-05-18,Rooftop Bar,Baileys,Liqueur,0,944,944,0,10136
2026-05-18,Rooftop Bar,Bombay Sapphire,Gin,0,2711,2711,0,289
2026-05-18,Rooftop Bar,Heineken,Beer,0,0,7959,7959,0
2026-05-18,Rooftop Bar,Hennessy,Brandy,0,637,637,0,9573
2026-05-18,Rooftop Bar,Jack Daniel's,Whisky,0,1193,2192,999,0
2026-05-18,Rooftop Bar,Johnnie Walker Red,Whisky,7500,3202,3202,0,4298
2026-05-18,Rooftop Bar,Jose Cuervo,Tequila,0,1352,1352,0,5078
2026-05-18,Rooftop Bar,Kingfisher Premium,Beer,0,0,13162,13162,0
2026-05-18,Rooftop Bar,Smirnoff Vodka,Vodka,0,0,4694,4694,0
2026-05-18,Sky Lounge,Bacardi White,Rum,0,301,2851,2550,0
2026-05-18,Sky Lounge,Baileys,Liqueur,0,1081,1081,0,14669
2026-05-18,Sky Lounge,Bombay Sapphire,Gin,13500,3066,3066,0,13221
2026-05-18,Sky Lounge,Heineken,Beer,0,0,8446,8446,0
2026-05-18,Sky Lounge,Hennessy,Brandy,0,556,556,0,2796
2026-05-18,Sky Lounge,Jack Daniel's,Whisky,0,2901,2901,0,5427
2026-05-18,Sky Lounge,Johnnie Walker Red,Whisky,0,3421,4765,1344,0
2026-05-18,Sky Lounge,Jose Cuervo,Tequila,0,0,1991,1991,0
2026-05-18,Sky Lounge,Kingfisher Premium,Beer,12350,12350,13138,788,0
2026-05-18,Sky Lounge,Smirnoff Vodka,Vodka,0,4855,4855,0,11612
2026-05-19,Garden Bar,Bacardi White,Rum,0,865,1852,987,0
2026-05-19,Garden Bar,Baileys,Liqueur,0,398,549,151,31
2026-05-19,Garden Bar,Bombay Sapphire,Gin,0,1366,1366,0,2294
2026-05-19,Garden Bar,Heineken,Beer,0,5552,5552,0,8691
2026-05-19,Garden Bar,Hennessy,Brandy,0,448,448,0,2683
2026-05-19,Garden Bar,Jack Daniel's,Whisky,0,1313,1313,0,13187
2026-05-19,Garden Bar,Johnnie Walker Red,Whisky,0,2015,2015,0,7931
2026-05-19,Garden Bar,Jose Cuervo,Tequila,0,791,791,0,5292
2026-05-19,Garden Bar,Kingfisher Premium,Beer,0,1344,7732,6388,0
2026-05-19,Garden Bar,Smirnoff Vodka,Vodka,8250,2318,2318,0,9672
2026-05-19,Lobby Bar,Bacardi White,Rum,0,1355,1355,0,53
2026-05-19,Lobby Bar,Baileys,Liqueur,0,620,620,0,1553
2026-05-19,Lobby Bar,Bombay Sapphire,Gin,0,1700,1700,0,3620
2026-05-19,Lobby Bar,Heineken,Beer,0,0,6211,6211,0
2026-05-19,Lobby Bar,Hennessy,Brandy,0,0,0,0,8964
2026-05-19,Lobby Bar,Jack Daniel's,Whisky,0,1592,1592,0,5327
2026-05-19,Lobby Bar,Johnnie Walker Red,Whisky,0,1952,1952,0,9465
2026-05-19,Lobby Bar,Jose Cuervo,Tequila,0,876,876,0,1716
2026-05-19,Lobby Bar,Kingfisher Premium,Beer,12350,7356,7356,0,7619
2026-05-19,Lobby Bar,Smirnoff Vodka,Vodka,0,1900,3844,1944,387
2026-05-19,Pool Bar,Bacardi White,Rum,0,0,2251,2251,0
2026-05-19,Pool Bar,Baileys,Liqueur,0,827,827,0,2640
2026-05-19,Pool Bar,Bombay Sapphire,Gin,0,1790,1790,0,5727
2026-05-19,Pool Bar,Heineken,Beer,0,0,5419,5419,0
2026-05-19,Pool Bar,Hennessy,Brandy,0,610,610,0,1099
2026-05-19,Pool Bar,Jack Daniel's,Whisky,0,1628,1628,0,7167
2026-05-19,Pool Bar,Johnnie Walker Red,Whisky,15750,3005,3005,0,12745
2026-05-19,Pool Bar,Jose Cuervo,Tequila,0,850,1356,506,0
2026-05-19,Pool Bar,Kingfisher Premium,Beer,12350,7419,7419,0,4931
2026-05-19,Pool Bar,Smirnoff Vodka,Vodka,9000,3348,3348,0,9162
2026-05-19,Rooftop Bar,Bacardi White,Rum,0,3137,3137,0,3191
2026-05-19,Rooftop Bar,Baileys,Liqueur,0,811,811,0,9796
2026-05-19,Rooftop Bar,Bombay Sapphire,Gin,14250,2841,2841,0,13324
2026-05-19,Rooftop Bar,Heineken,Beer,0,0,9324,9324,0
2026-05-19,Rooftop Bar,Hennessy,Brandy,0,858,858,0,8374
2026-05-19,Rooftop Bar,Jack Daniel's,Whisky,0,0,1658,1658,0
2026-05-19,Rooftop Bar,Johnnie Walker Red,Whisky,0,3930,3930,0,368
2026-05-19,Rooftop Bar,Jose Cuervo,Tequila,0,979,979,0,4444
2026-05-19,Rooftop Bar,Kingfisher Premium,Beer,9750,9750,11166,1416,1056
2026-05-19,Rooftop Bar,Smirnoff Vodka,Vodka,0,0,4642,4642,0
2026-05-19,Sky Lounge,Bacardi White,Rum,0,0,4296,4296,0
2026-05-19,Sky Lounge,Baileys,Liqueur,0,1102,1102,0,13624
2026-05-19,Sky Lounge,Bombay Sapphire,Gin,0,3228,3228,0,8726
2026-05-19,Sky Lounge,Heineken,Beer,0,0,8611,8611,0
2026-05-19,Sky Lounge,Hennessy,Brandy,0,910,910,0,2405
2026-05-19,Sky Lounge,Jack Daniel's,Whisky,0,2864,2864,0,931
2026-05-19,Sky Lounge,Johnnie Walker Red,Whisky,9750,4066,4066,0,5684
2026-05-19,Sky Lounge,Jose Cuervo,Tequila,0,0,1722,1722,0
2026-05-19,Sky Lounge,Kingfisher Premium,Beer,0,0,13503,13503,0
2026-05-19,Sky Lounge,Smirnoff Vodka,Vodka,0,5580,5580,0,2155
2026-05-20,Garden Bar,Bacardi White,Rum,0,0,1592,1592,0
2026-05-20,Garden Bar,Baileys,Liqueur,0,0,571,571,0
2026-05-20,Garden Bar,Bombay Sapphire,Gin,0,1657,1821,164,1371
2026-05-20,Garden Bar,Heineken,Beer,0,4948,4948,0,3743
2026-05-20,Garden Bar,Hennessy,Brandy,0,532,532,0,2324
2026-05-20,Garden Bar,Jack Daniel's,Whisky,0,1388,1388,0,12434
2026-05-20,Garden Bar,Johnnie Walker Red,Whisky,0,1936,1936,0,6589
2026-05-20,Garden Bar,Jose Cuervo,Tequila,0,897,897,0,4395
2026-05-20,Garden Bar,Kingfisher Premium,Beer,0,0,7581,7581,0
2026-05-20,Garden Bar,Smirnoff Vodka,Vodka,0,2888,2888,0,5208
2026-05-20,Lobby Bar,Bacardi White,Rum,0,53,2365,2312,0
2026-05-20,Lobby Bar,Baileys,Liqueur,0,711,711,0,742
2026-05-20,Lobby Bar,Bombay Sapphire,Gin,0,1510,1510,0,2110
2026-05-20,Lobby Bar,Heineken,Beer,0,0,6221,6221,0
2026-05-20,Lobby Bar,Hennessy,Brandy,0,442,442,0,8522
2026-05-20,Lobby Bar,Jack Daniel's,Whisky,0,1808,1808,0,2678
2026-05-20,Lobby Bar,Johnnie Walker Red,Whisky,0,2333,2333,0,7132
2026-05-20,Lobby Bar,Jose Cuervo,Tequila,11250,956,956,0,11773
2026-05-20,Lobby Bar,Kingfisher Premium,Beer,5200,8256,8256,0,1938
2026-05-20,Lobby Bar,Smirnoff Vodka,Vodka,8250,2515,2515,0,5735
2026-05-20,Pool Bar,Bacardi White,Rum,0,0,3047,3047,0
2026-05-20,Pool Bar,Baileys,Liqueur,0,0,0,0,2640
2026-05-20,Pool Bar,Bombay Sapphire,Gin,0,1758,1758,0,3487
2026-05-20,Pool Bar,Heineken,Beer,0,0,5597,5597,0
2026-05-20,Pool Bar,Hennessy,Brandy,12600,714,714,0,13235
2026-05-20,Pool Bar,Jack Daniel's,Whisky,0,2276,2276,0,5459
2026-05-20,Pool Bar,Johnnie Walker Red,Whisky,0,2153,2153,0,11560
2026-05-20,Pool Bar,Jose Cuervo,Tequila,6000,1299,1299,0,4701
2026-05-20,Pool Bar,Kingfisher Premium,Beer,0,4931,11799,6868,0
2026-05-20,Pool Bar,Smirnoff Vodka,Vodka,0,4508,4508,0,4654
2026-05-20,Rooftop Bar,Bacardi White,Rum,0,3191,4360,1169,0
2026-05-20,Rooftop Bar,Baileys,Liqueur,0,1162,1162,0,8163
2026-05-20,Rooftop Bar,Bombay Sapphire,Gin,0,3206,3206,0,10915
2026-05-20,Rooftop Bar,Heineken,Beer,0,0,9486,9486,0
2026-05-20,Rooftop Bar,Hennessy,Brandy,0,859,859,0,7515
2026-05-20,Rooftop Bar,Jack Daniel's,Whisky,11250,2772,2772,0,8958
2026-05-20,Rooftop Bar,Johnnie Walker Red,Whisky,0,368,3846,3478,0
2026-05-20,Rooftop Bar,Jose Cuervo,Tequila,0,1851,1851,0,2248
2026-05-20,Rooftop Bar,Kingfisher Premium,Beer,0,0,11194,11194,0
2026-05-20,Rooftop Bar,Smirnoff Vodka,Vodka,0,0,4544,4544,0
2026-05-20,Sky Lounge,Bacardi White,Rum,0,0,2588,2588,0
2026-05-20,Sky Lounge,Baileys,Liqueur,0,1230,1230,0,12337
2026-05-20,Sky Lounge,Bombay Sapphire,Gin,0,3418,3418,0,6844
2026-05-20,Sky Lounge,Heineken,Beer,0,0,9161,9161,0
2026-05-20,Sky Lounge,Hennessy,Brandy,0,0,0,0,1886
2026-05-20,Sky Lounge,Jack Daniel's,Whisky,0,519,2488,1969,0
2026-05-20,Sky Lounge,Johnnie Walker Red,Whisky,0,5242,5242,0,442
2026-05-20,Sky Lounge,Jose Cuervo,Tequila,9750,2085,2085,0,9173
2026-05-20,Sky Lounge,Kingfisher Premium,Beer,8450,8450,10575,2125,0
2026-05-20,Sky Lounge,Smirnoff Vodka,Vodka,0,2155,4543,2388,0
2026-05-21,Garden Bar,Bacardi White,Rum,0,0,2245,2245,0
2026-05-21,Garden Bar,Baileys,Liqueur,9000,526,526,0,8968
2026-05-21,Garden Bar,Bombay Sapphire,Gin,15000,1666,1666,0,14821
2026-05-21,Garden Bar,Heineken,Beer,9750,6647,6647,0,7404
2026-05-21,Garden Bar,Hennessy,Brandy,0,0,0,0,2151
2026-05-21,Garden Bar,Jack Daniel's,Whisky,0,1714,1714,0,9816
2026-05-21,Garden Bar,Johnnie Walker Red,Whisky,0,2483,2483,0,3512
2026-05-21,Garden Bar,Jose Cuervo,Tequila,0,964,964,0,4297
2026-05-21,Garden Bar,Kingfisher Premium,Beer,0,0,8110,8110,0
2026-05-21,Garden Bar,Smirnoff Vodka,Vodka,0,3594,3594,0,1614
2026-05-21,Lobby Bar,Bacardi White,Rum,0,0,2591,2591,0
2026-05-21,Lobby Bar,Baileys,Liqueur,15750,591,591,0,15828
2026-05-21,Lobby Bar,Bombay Sapphire,Gin,15750,2245,2245,0,15615
2026-05-21,Lobby Bar,Heineken,Beer,0,0,4447,4447,0
2026-05-21,Lobby Bar,Hennessy,Brandy,0,488,488,0,8034
2026-05-21,Lobby Bar,Jack Daniel's,Whisky,0,1463,1463,0,1215
2026-05-21,Lobby Bar,Johnnie Walker Red,Whisky,0,3286,3286,0,5206
2026-05-21,Lobby Bar,Jose Cuervo,Tequila,0,1140,1140,0,10633
2026-05-21,Lobby Bar,Kingfisher Premium,Beer,7150,8760,8760,0,328
2026-05-21,Lobby Bar,Smirnoff Vodka,Vodka,0,3380,3380,0,3380
2026-05-21,Pool Bar,Bacardi White,Rum,8250,2873,2873,0,6560
2026-05-21,Pool Bar,Baileys,Liqueur,0,0,0,0,2640
2026-05-21,Pool Bar,Bombay Sapphire,Gin,0,2427,2427,0,1060
2026-05-21,Pool Bar,Heineken,Beer,0,0,7475,7475,0
2026-05-21,Pool Bar,Hennessy,Brandy,0,716,716,0,12001
2026-05-21,Pool Bar,Jack Daniel's,Whisky,0,2218,2218,0,3217
2026-05-21,Pool Bar,Johnnie Walker Red,Whisky,0,4087,4087,0,7954
2026-05-21,Pool Bar,Jose Cuervo,Tequila,0,1638,1638,0,3063
2026-05-21,Pool Bar,Kingfisher Premium,Beer,11050,10390,10390,0,5807
2026-05-21,Pool Bar,Smirnoff Vodka,Vodka,0,3971,3971,0,3762
2026-05-21,Rooftop Bar,Bacardi White,Rum,0,0,4326,4326,0
2026-05-21,Rooftop Bar,Baileys,Liqueur,0,1155,1155,0,7637
2026-05-21,Rooftop Bar,Bombay Sapphire,Gin,0,3443,3443,0,5049
2026-05-21,Rooftop Bar,Heineken,Beer,0,0,11782,11782,0
2026-05-21,Rooftop Bar,Hennessy,Brandy,0,1100,1100,0,7037
2026-05-21,Rooftop Bar,Jack Daniel's,Whisky,0,2770,2770,0,5708
2026-05-21,Rooftop Bar,Johnnie Walker Red,Whisky,15750,5304,5304,0,13075
2026-05-21,Rooftop Bar,Jose Cuervo,Tequila,0,1752,1752,0,496
2026-05-21,Rooftop Bar,Kingfisher Premium,Beer,0,0,15179,15179,0
2026-05-21,Rooftop Bar,Smirnoff Vodka,Vodka,15000,5152,5152,0,14181
2026-05-21,Sky Lounge,Bacardi White,Rum,6750,3244,3244,0,3506
2026-05-21,Sky Lounge,Baileys,Liqueur,0,1104,1104,0,11233
2026-05-21,Sky Lounge,Bombay Sapphire,Gin,14250,4598,4598,0,13440
2026-05-21,Sky Lounge,Heineken,Beer,0,0,10339,10339,0
2026-05-21,Sky Lounge,Hennessy,Brandy,0,1023,1023,0,1121
2026-05-21,Sky Lounge,Jack Daniel's,Whisky,10500,3158,3158,0,7342
2026-05-21,Sky Lounge,Johnnie Walker Red,Whisky,0,442,4234,3792,0
2026-05-21,Sky Lounge,Jose Cuervo,Tequila,0,1852,1852,0,6899
2026-05-21,Sky Lounge,Kingfisher Premium,Beer,5200,5200,17589,12389,0
2026-05-21,Sky Lounge,Smirnoff Vodka,Vodka,0,0,6721,6721,0
2026-05-22,Garden Bar,Bacardi White,Rum,0,0,2630,2630,0
2026-05-22,Garden Bar,Baileys,Liqueur,0,1022,1022,0,7452
2026-05-22,Garden Bar,Bombay Sapphire,Gin,0,1954,1954,0,12831
2026-05-22,Garden Bar,Heineken,Beer,0,6846,6995,149,0
2026-05-22,Garden Bar,Hennessy,Brandy,0,785,785,0,1366
2026-05-22,Garden Bar,Jack Daniel's,Whisky,0,1690,1690,0,7872
2026-05-22,Garden Bar,Johnnie Walker Red,Whisky,0,3411,3411,0,3077
2026-05-22,Garden Bar,Jose Cuervo,Tequila,0,1584,1584,0,1847
2026-05-22,Garden Bar,Kingfisher Premium,Beer,0,0,10410,10410,0
2026-05-22,Garden Bar,Smirnoff Vodka,Vodka,0,1614,4267,2653,0
2026-05-22,Lobby Bar,Bacardi White,Rum,9000,2903,2903,0,6097
2026-05-22,Lobby Bar,Baileys,Liqueur,0,898,898,0,14734
2026-05-22,Lobby Bar,Bombay Sapphire,Gin,0,3387,3387,0,12228
2026-05-22,Lobby Bar,Heineken,Beer,13650,10144,10144,0,6228
2026-05-22,Lobby Bar,Hennessy,Brandy,0,0,0,0,8034
2026-05-22,Lobby Bar,Jack Daniel's,Whisky,11250,2805,2805,0,9660
2026-05-22,Lobby Bar,Johnnie Walker Red,Whisky,0,3846,4614,768,0
2026-05-22,Lobby Bar,Jose Cuervo,Tequila,0,1869,1869,0,8764
2026-05-22,Lobby Bar,Kingfisher Premium,Beer,0,328,11930,11602,0
2026-05-22,Lobby Bar,Smirnoff Vodka,Vodka,0,2355,3418,1063,0
2026-05-22,Pool Bar,Bacardi White,Rum,0,3950,3950,0,1427
2026-05-22,Pool Bar,Baileys,Liqueur,0,0,0,0,2640
2026-05-22,Pool Bar,Bombay Sapphire,Gin,0,1060,2504,1444,0
2026-05-22,Pool Bar,Heineken,Beer,0,0,10855,10855,0
2026-05-22,Pool Bar,Hennessy,Brandy,0,1077,1077,0,10924
2026-05-22,Pool Bar,Jack Daniel's,Whisky,0,2463,2463,0,1555
2026-05-22,Pool Bar,Johnnie Walker Red,Whisky,13500,5479,5479,0,19299
2026-05-22,Pool Bar,Jose Cuervo,Tequila,0,1436,1436,0,1834
2026-05-22,Pool Bar,Kingfisher Premium,Beer,12350,13010,13504,494,4145
2026-05-22,Pool Bar,Smirnoff Vodka,Vodka,0,683,6618,5935,0
2026-05-22,Rooftop Bar,Bacardi White,Rum,0,0,4921,4921,0
2026-05-22,Rooftop Bar,Baileys,Liqueur,0,1220,1220,0,5788
2026-05-22,Rooftop Bar,Bombay Sapphire,Gin,0,4033,4033,0,1016
2026-05-22,Rooftop Bar,Heineken,Beer,0,0,10525,10525,0
2026-05-22,Rooftop Bar,Hennessy,Brandy,0,1855,1855,0,4955
2026-05-22,Rooftop Bar,Jack Daniel's,Whisky,0,2561,2561,0,4110
2026-05-22,Rooftop Bar,Johnnie Walker Red,Whisky,0,4664,4664,0,9387
2026-05-22,Rooftop Bar,Jose Cuervo,Tequila,0,496,2421,1925,0
2026-05-22,Rooftop Bar,Kingfisher Premium,Beer,7150,7150,20731,13581,0
2026-05-22,Rooftop Bar,Smirnoff Vodka,Vodka,14250,6857,6857,0,22856
2026-05-22,Sky Lounge,Bacardi White,Rum,15750,3079,3079,0,16884
2026-05-22,Sky Lounge,Baileys,Liqueur,0,1889,1889,0,9344
2026-05-22,Sky Lounge,Bombay Sapphire,Gin,0,2856,2856,0,10584
2026-05-22,Sky Lounge,Heineken,Beer,0,0,13608,13608,0
2026-05-22,Sky Lounge,Hennessy,Brandy,0,863,1306,443,0
2026-05-22,Sky Lounge,Jack Daniel's,Whisky,0,3286,3286,0,4056
2026-05-22,Sky Lounge,Johnnie Walker Red,Whisky,13500,7650,7650,0,9262
2026-05-22,Sky Lounge,Jose Cuervo,Tequila,0,2841,2841,0,3666
2026-05-22,Sky Lounge,Kingfisher Premium,Beer,0,0,19748,19748,0
2026-05-22,Sky Lounge,Smirnoff Vodka,Vodka,6750,6750,7203,453,0
2026-05-23,Garden Bar,Bacardi White,Rum,0,0,3242,3242,0
2026-05-23,Garden Bar,Baileys,Liqueur,0,1098,1098,0,6354
2026-05-23,Garden Bar,Bombay Sapphire,Gin,0,2494,2494,0,8886
2026-05-23,Garden Bar,Heineken,Beer,0,0,10096,10096,0
2026-05-23,Garden Bar,Hennessy,Brandy,0,769,769,0,597
2026-05-23,Garden Bar,Jack Daniel's,Whisky,0,1839,1839,0,6033
2026-05-23,Garden Bar,Johnnie Walker Red,Whisky,0,101,3899,3798,0
2026-05-23,Garden Bar,Jose Cuervo,Tequila,0,1541,1541,0,306
2026-05-23,Garden Bar,Kingfisher Premium,Beer,13000,11760,11760,0,1240
2026-05-23,Garden Bar,Smirnoff Vodka,Vodka,0,0,4359,4359,0
2026-05-23,Lobby Bar,Bacardi White,Rum,0,3957,3957,0,2140
2026-05-23,Lobby Bar,Baileys,Liqueur,0,906,906,0,13828
2026-05-23,Lobby Bar,Bombay Sapphire,Gin,0,3130,3130,0,9098
2026-05-23,Lobby Bar,Heineken,Beer,13000,13278,13278,0,3228
2026-05-23,Lobby Bar,Hennessy,Brandy,0,0,0,0,8034
2026-05-23,Lobby Bar,Jack Daniel's,Whisky,0,2299,2299,0,7361
2026-05-23,Lobby Bar,Johnnie Walker Red,Whisky,0,0,3158,3158,0
2026-05-23,Lobby Bar,Jose Cuervo,Tequila,0,1461,1461,0,7303
2026-05-23,Lobby Bar,Kingfisher Premium,Beer,0,0,17429,17429,0
2026-05-23,Lobby Bar,Smirnoff Vodka,Vodka,0,0,7555,7555,0
2026-05-23,Pool Bar,Bacardi White,Rum,0,1427,4236,2809,0
2026-05-23,Pool Bar,Baileys,Liqueur,0,1521,1521,0,1119
2026-05-23,Pool Bar,Bombay Sapphire,Gin,15750,3443,3443,0,15020
2026-05-23,Pool Bar,Heineken,Beer,9100,9100,12543,3443,0
2026-05-23,Pool Bar,Hennessy,Brandy,0,954,954,0,9970
2026-05-23,Pool Bar,Jack Daniel's,Whisky,0,210,3136,2926,0
2026-05-23,Pool Bar,Johnnie Walker Red,Whisky,0,4872,4872,0,9654
2026-05-23,Pool Bar,Jose Cuervo,Tequila,0,1627,2810,1183,0
2026-05-23,Pool Bar,Kingfisher Premium,Beer,0,0,17554,17554,0
2026-05-23,Pool Bar,Smirnoff Vodka,Vodka,0,0,6341,6341,0
2026-05-23,Rooftop Bar,Bacardi White,Rum,0,0,5821,5821,0
2026-05-23,Rooftop Bar,Baileys,Liqueur,0,1829,1829,0,3959
2026-05-23,Rooftop Bar,Bombay Sapphire,Gin,0,1016,3894,2878,0
2026-05-23,Rooftop Bar,Heineken,Beer,13000,13000,20019,7019,0
2026-05-23,Rooftop Bar,Hennessy,Brandy,0,1709,1709,0,4391
2026-05-23,Rooftop Bar,Jack Daniel's,Whisky,8250,4101,4101,0,7296
2026-05-23,Rooftop Bar,Johnnie Walker Red,Whisky,0,5782,7094,1312,0
2026-05-23,Rooftop Bar,Jose Cuervo,Tequila,0,0,2537,2537,0
2026-05-23,Rooftop Bar,Kingfisher Premium,Beer,9100,9100,19312,10212,0
2026-05-23,Rooftop Bar,Smirnoff Vodka,Vodka,0,8307,8307,0,8934
2026-05-23,Sky Lounge,Bacardi White,Rum,0,5334,5334,0,14431
2026-05-23,Sky Lounge,Baileys,Liqueur,0,2107,2107,0,8327
2026-05-23,Sky Lounge,Bombay Sapphire,Gin,0,5097,5097,0,5487
2026-05-23,Sky Lounge,Heineken,Beer,0,0,15133,15133,0
2026-05-23,Sky Lounge,Hennessy,Brandy,13300,0,0,0,13300
2026-05-23,Sky Lounge,Jack Daniel's,Whisky,0,4056,4634,578,0
2026-05-23,Sky Lounge,Johnnie Walker Red,Whisky,0,5850,7134,1284,0
2026-05-23,Sky Lounge,Jose Cuervo,Tequila,9750,3492,3492,0,12305
2026-05-23,Sky Lounge,Kingfisher Premium,Beer,0,0,26303,26303,0
2026-05-23,Sky Lounge,Smirnoff Vodka,Vodka,15750,9993,9993,0,11720
2026-05-24,Garden Bar,Bacardi White,Rum,0,0,2509,2509,0
2026-05-24,Garden Bar,Baileys,Liqueur,0,732,732,0,5622
2026-05-24,Garden Bar,Bombay Sapphire,Gin,0,2091,2091,0,7186
2026-05-24,Garden Bar,Heineken,Beer,0,0,6454,6454,0
2026-05-24,Garden Bar,Hennessy,Brandy,0,458,458,0,139
2026-05-24,Garden Bar,Jack Daniel's,Whisky,0,1696,1696,0,4337
2026-05-24,Garden Bar,Johnnie Walker Red,Whisky,0,0,4137,4137,0
2026-05-24,Garden Bar,Jose Cuervo,Tequila,0,306,1171,865,0
2026-05-24,Garden Bar,Kingfisher Premium,Beer,5850,7090,10112,3022,0
2026-05-24,Garden Bar,Smirnoff Vodka,Vodka,0,0,3778,3778,0
2026-05-24,Lobby Bar,Bacardi White,Rum,0,2140,2871,731,835
2026-05-24,Lobby Bar,Baileys,Liqueur,0,852,852,0,13428
2026-05-24,Lobby Bar,Bombay Sapphire,Gin,0,1754,1754,0,7344
2026-05-24,Lobby Bar,Heineken,Beer,0,3228,8234,5006,0
2026-05-24,Lobby Bar,Hennessy,Brandy,0,539,539,0,7495
2026-05-24,Lobby Bar,Jack Daniel's,Whisky,0,1760,1760,0,5601
